,Date,goals_for,goals_against,goals,shots,shots_on_target,shots_on_target_pct,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,venue_code,time,day_code,hometeam_code,opponent_code,target
515,2020-07-02,0,4,0,11,3,27.3,16.3,1,0,0,1.1,1.1,0.1,-1.1,-1.1,13,8,8,3,2,4,13,30.8,9,11,3,8,15,28,8,1,0,20.25,3,3,6,0
516,2020-07-08,3,1,3,20,8,40.0,14.2,0,0,0,2.5,2.5,0.12,0.5,0.5,11,4,4,5,2,3,12,25.0,9,9,3,6,11,22,21,1,0,20.25,2,3,7,1
517,2020-07-15,1,2,1,24,8,33.3,16.7,0,0,0,2.1,2.1,0.09,-1.1,-1.1,12,10,3,5,4,8,15,53.3,7,6,0,6,10,22,4,2,0,20.25,2,3,5,0
518,2020-07-22,5,3,5,10,7,70.0,14.4,1,0,0,1.7,1.7,0.17,3.3,3.3,19,8,6,9,4,8,19,42.1,11,6,0,6,5,24,16,0,1,20.25,2,3,1,1
519,2020-07-26,3,1,3,14,6,42.9,20.0,0,0,0,0.6,0.6,0.05,2.4,2.4,12,5,0,9,3,3,6,50.0,3,5,0,5,8,20,10,0,0,16.0,6,3,8,1
520,2019-08-10,0,0,0,10,2,20.0,17.1,0,0,0,1.1,1.1,0.12,-1.1,-1.1,14,7,9,4,1,4,12,33.3,8,11,4,7,14,28,19,0,0,15.0,5,4,10,2
521,2019-09-28,1,3,1,12,7,58.3,10.7,1,0,0,2.4,2.4,0.21,-1.4,-1.4,19,11,14,4,1,7,17,41.2,10,8,4,4,11,30,9,0,1,17.5,5,4,6,0
522,2019-10-19,2,0,2,19,10,52.6,16.4,1,0,0,2.1,2.1,0.11,-0.1,-0.1,24,18,14,6,4,5,17,29.4,12,12,1,11,12,36,9,0,1,12.5,5,4,9,1
523,2019-10-26,2,3,1,10,6,60.0,17.2,0,0,0,0.9,0.9,0.09,0.1,0.1,17,7,4,11,2,5,15,33.3,10,6,1,5,17,34,13,0,0,15.0,5,4,7,0
524,2019-11-03,1,1,1,7,3,42.9,14.3,0,0,0,1.1,1.1,0.16,-0.1,-0.1,26,12,8,15,3,8,15,53.3,7,9,1,8,6,32,8,1,1,16.5,6,4,0,2
525,2019-12-04,2,5,2,12,4,33.3,15.5,1,0,0,1.5,1.5,0.13,0.5,0.5,19,13,6,10,3,8,21,38.1,13,6,3,3,14,33,17,1,0,20.25,2,4,3,0
526,2019-12-07,3,1,3,13,7,53.8,17.1,0,0,0,1.8,1.8,0.14,1.2,1.2,36,21,20,12,4,12,36,33.3,24,12,4,8,10,46,27,0,1,12.5,5,4,1,1
527,2019-12-15,1,1,0,8,3,37.5,23.8,1,0,0,0.3,0.3,0.04,-0.3,-0.3,21,10,10,6,5,10,23,43.5,13,9,7,2,12,33,33,0,0,14.0,6,4,2,2
528,2019-12-21,0,0,0,9,0,0.0,19.7,1,0,0,0.5,0.5,0.06,-0.5,-0.5,15,6,9,2,4,9,22,40.9,13,5,0,5,17,32,14,0,1,12.5,5,4,5,2
529,2019-12-28,2,1,2,22,9,40.9,14.7,1,0,0,2.9,2.9,0.14,-0.9,-0.9,15,10,6,7,2,10,24,41.7,14,9,6,3,6,21,33,1,0,15.0,5,4,8,1
530,2020-01-01,1,2,1,7,2,28.6,11.3,0,0,0,1.0,1.0,0.15,0.0,0.0,14,10,7,6,1,5,15,33.3,10,7,2,5,14,28,12,0,0,17.5,2,4,6,0
531,2020-01-11,1,0,1,14,6,42.9,13.2,0,0,0,1.7,1.7,0.12,-0.7,-0.7,21,13,9,10,2,12,23,52.2,11,17,1,16,12,33,24,0,1,15.0,5,4,7,1
532,2020-01-18,1,1,1,11,3,27.3,12.7,0,0,0,1.7,1.7,0.16,-0.7,-0.7,20,10,11,7,2,7,11,63.6,4,5,3,2,15,35,19,1,0,15.0,5,4,9,2
533,2020-01-21,2,2,2,17,8,47.1,18.8,1,0,0,1.8,1.8,0.11,0.2,0.2,15,9,9,5,1,4,12,33.3,8,15,2,13,11,26,21,0,1,19.5,1,4,8,2
534,2020-02-08,3,1,3,14,8,57.1,15.4,1,0,0,2.5,2.5,0.18,0.5,0.5,20,13,10,8,2,9,22,40.9,13,10,2,8,12,32,25,1,1,12.5,5,4,10,1
535,2020-02-23,2,3,2,17,5,29.4,15.6,0,0,0,2.7,2.7,0.17,-0.7,-0.7,21,12,11,5,5,12,19,63.2,7,11,0,11,14,35,10,1,0,16.5,6,4,5,0
536,2020-03-01,1,1,1,16,5,31.3,15.4,2,0,0,2.1,2.1,0.13,-1.1,-1.1,14,8,10,3,1,4,17,23.5,13,14,4,10,11,25,22,1,1,14.0,6,4,2,2
537,2020-03-08,0,4,0,3,1,33.3,17.5,0,0,0,0.5,0.5,0.17,-0.5,-0.5,15,10,8,6,1,7,27,25.9,20,5,1,4,9,24,11,0,0,14.0,6,4,1,0
538,2020-06-21,0,0,0,8,3,37.5,11.6,0,0,0,0.9,0.9,0.12,-0.9,-0.9,20,14,13,7,0,5,12,41.7,7,11,3,8,11,31,27,0,1,19.0,6,4,3,2
539,2020-07-06,0,1,0,11,3,27.3,23.2,1,0,0,0.5,0.5,0.04,-0.5,-0.5,10,8,5,5,0,4,11,36.4,7,13,4,9,10,20,23,0,0,20.0,0,4,0,0
540,2019-08-11,1,0,1,8,2,25.0,13.9,0,0,0,1.1,1.1,0.14,-0.1,-0.1,11,6,6,5,0,7,18,38.9,11,8,3,5,6,17,22,0,0,14.0,6,5,8,1
541,2019-08-24,1,3,1,9,3,33.3,19.0,1,0,0,1.0,1.0,0.11,0.0,0.0,16,7,10,3,3,6,15,40.0,9,21,13,8,7,23,28,2,0,17.5,5,5,3,0
542,2019-09-01,2,2,2,26,8,30.8,18.1,2,0,0,2.4,2.4,0.09,-0.4,-0.4,23,12,7,10,6,9,16,56.3,7,7,1,6,11,34,11,1,1,16.5,6,5,0,2
543,2019-09-30,1,1,1,10,5,50.0,16.6,1,0,0,1.9,1.9,0.19,-0.9,-0.9,19,11,6,8,5,9,17,52.9,8,16,6,10,8,27,16,0,0,20.0,0,5,2,2
544,2019-10-27,2,2,2,15,6,40.0,15.8,1,0,0,1.3,1.3,0.09,0.7,0.7,21,10,12,7,2,7,15,46.7,8,5,4,1,6,27,17,0,1,16.5,6,5,10,2
545,2019-12-05,1,2,1,12,5,41.7,16.2,1,0,0,0.9,0.9,0.08,0.1,0.1,19,9,10,6,3,8,15,53.3,7,14,6,8,8,27,15,1,1,20.25,3,5,7,0
546,2019-12-09,3,1,3,10,3,30.0,16.2,0,0,0,1.4,1.4,0.14,1.6,1.6,12,7,11,0,1,7,14,50.0,7,8,3,5,9,21,18,1,0,20.0,0,5,9,1
547,2019-12-15,0,3,0,6,1,16.7,18.8,0,0,0,0.5,0.5,0.08,-0.5,-0.5,16,12,8,4,4,10,21,47.6,11,9,4,5,12,28,10,2,1,16.5,6,5,6,0
548,2019-12-21,0,0,0,6,2,33.3,13.2,0,0,0,0.6,0.6,0.1,-0.6,-0.6,14,10,6,5,3,7,19,36.8,12,10,4,6,6,20,27,0,0,12.5,5,5,4,2
549,2019-12-29,1,2,1,7,2,28.6,15.4,1,0,0,0.5,0.5,0.07,0.5,0.5,16,11,12,2,2,5,20,25.0,15,15,3,12,12,28,20,1,1,14.0,6,5,1,0
550,2020-01-01,2,0,2,10,4,40.0,13.9,0,0,0,1.5,1.5,0.15,0.5,0.5,19,10,15,3,1,9,28,32.1,19,16,3,13,15,34,16,0,1,20.0,2,5,2,1
551,2020-01-11,1,1,1,7,4,57.1,14.4,1,0,0,1.4,1.4,0.27,-0.4,-0.4,17,10,9,5,3,9,17,52.9,8,6,2,4,9,26,19,0,0,12.5,5,5,10,2
552,2020-01-21,2,2,2,2,2,100.0,18.8,0,0,0,0.4,0.4,0.2,1.6,1.6,21,12,15,4,2,14,25,56.0,11,10,6,4,5,26,33,0,0,20.25,1,5,1,2
553,2020-02-16,4,0,4,15,7,46.7,17.1,1,0,0,2.6,2.6,0.17,1.4,1.4,12,7,4,6,2,5,18,27.8,13,5,3,2,10,22,16,0,1,16.5,6,5,8,1
554,2020-02-23,3,2,3,9,4,44.4,13.8,0,0,0,1.3,1.3,0.14,1.7,1.7,13,9,7,5,1,7,13,53.8,6,11,1,10,12,25,20,1,1,16.5,6,5,4,1
555,2020-03-07,1,0,1,9,2,22.2,16.7,0,0,0,1.2,1.2,0.14,-0.2,-0.2,13,7,10,2,1,7,11,63.6,4,5,1,4,10,23,28,1,1,15.0,5,5,9,1
556,2020-06-17,0,3,0,3,0,0.0,16.3,0,0,0,0.3,0.3,0.09,-0.3,-0.3,15,10,6,9,0,7,20,35.0,13,10,3,7,8,23,12,1,0,20.25,2,5,6,0
557,2020-06-20,1,2,1,13,6,46.2,17.1,0,0,0,0.8,0.8,0.06,0.2,0.2,8,4,3,5,0,3,9,33.3,6,10,2,8,4,12,27,0,0,15.0,5,5,7,0
558,2020-07-12,1,2,1,13,4,30.8,19.2,2,0,0,0.6,0.6,0.05,0.4,0.4,12,7,6,6,0,6,16,37.5,10,12,5,7,6,18,14,1,0,16.5,6,5,0,0
559,2020-07-15,2,1,2,3,2,66.7,12.4,0,0,0,0.8,0.8,0.27,1.2,1.2,21,9,14,7,0,9,20,45.0,11,15,9,6,8,29,28,1,1,20.25,2,5,3,1
560,2019-08-10,5,0,5,13,8,61.5,16.7,0,1,1,3.2,2.4,0.19,1.8,1.6,18,13,8,9,1,4,12,33.3,8,8,0,8,13,31,13,0,0,12.5,5,6,9,1
561,2019-08-17,2,2,2,30,10,33.3,15.4,0,0,0,2.9,2.9,0.1,-0.9,-0.9,15,7,3,6,6,5,20,25.0,15,12,0,12,10,25,10,0,1,17.5,5,6,0,2
562,2019-08-31,4,0,4,15,6,40.0,15.4,1,0,0,1.9,1.9,0.13,2.1,2.1,15,7,1,8,6,4,12,33.3,8,10,4,6,10,25,18,0,1,15.0,5,6,7,1
563,2019-09-28,3,1,3,19,8,42.1,14.7,1,0,0,2.8,2.8,0.15,0.2,0.2,15,7,8,5,2,6,20,30.0,14,10,1,9,8,23,21,0,0,17.5,5,6,4,1
564,2019-10-19,2,0,2,21,10,47.6,13.4,0,0,0,3.5,3.5,0.17,-1.5,-1.5,11,6,7,4,0,2,13,15.4,11,8,2,6,6,17,12,0,0,17.5,5,6,10,1
565,2019-11-10,1,3,1,18,3,16.7,17.3,0,0,0,1.3,1.3,0.07,-0.3,-0.3,15,10,9,5,1,9,22,40.9,13,9,2,7,10,25,24,0,0,16.5,6,6,3,0
566,2019-11-23,2,1,2,15,4,26.7,17.9,0,0,0,1.0,1.0,0.07,1.0,1.0,15,10,5,8,2,6,22,27.3,16,8,3,5,10,25,12,1,1,17.5,5,6,1,1
567,2019-11-30,2,2,2,24,9,37.5,16.6,0,0,0,2.4,2.4,0.1,-0.4,-0.4,12,7,4,7,1,4,19,21.1,15,5,0,5,9,21,10,0,0,12.5,5,6,8,2
568,2019-12-07,1,2,1,23,5,21.7,14.7,2,0,0,2.2,2.2,0.1,-1.2,-1.2,14,7,3,9,2,7,14,50.0,7,11,2,9,14,28,9,0,1,17.5,5,6,2,0
569,2019-12-15,3,0,3,14,7,50.0,18.9,0,0,0,1.3,1.3,0.09,1.7,1.7,21,11,9,8,4,12,22,54.5,10,6,1,5,10,31,22,0,0,16.5,6,6,5,1
570,2020-01-01,2,1,2,16,7,43.8,16.0,0,0,0,1.5,1.5,0.09,0.5,0.5,10,8,6,2,2,5,15,33.3,10,10,2,8,16,26,15,1,1,17.5,2,6,4,1
571,2020-01-18,2,2,2,25,6,24.0,16.7,1,0,0,2.6,2.6,0.11,-0.6,-0.6,13,6,4,4,5,6,20,30.0,14,3,1,2,9,22,3,0,1,15.0,5,6,10,2
572,2020-02-02,0,2,0,18,4,22.2,15.2,0,0,1,2.4,1.9,0.12,-2.4,-1.9,15,9,7,6,2,6,15,40.0,9,5,0,5,12,27,14,0,0,16.5,6,6,0,0
573,2020-02-19,2,0,2,20,7,35.0,15.0,0,0,0,2.1,2.1,0.11,-0.1,-0.1,11,7,6,3,2,4,12,33.3,8,5,1,4,7,18,12,0,1,19.5,2,6,9,1
574,2020-03-08,0,2,0,7,4,57.1,16.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6,15,5,4,9,2,11,23,47.8,12,6,4,2,8,23,9,3,0,16.5,6,6,2,0
575,2020-06-17,3,0,3,19,11,57.9,18.3,2,1,1,2.6,1.9,0.11,0.4,0.1,7,3,0,6,1,2,5,40.0,3,4,0,4,13,20,7,1,1,20.25,2,6,5,1
576,2020-06-25,1,2,1,11,2,18.2,21.4,1,0,0,0.8,0.8,0.07,0.2,0.2,7,5,3,3,1,2,12,16.7,10,10,4,6,5,12,8,2,0,20.25,3,6,1,0
577,2020-07-02,4,0,3,13,4,30.8,17.5,0,1,1,2.4,1.6,0.13,0.6,0.4,10,7,8,2,0,4,9,44.4,5,8,5,3,8,18,20,2,1,20.25,3,6,3,1
578,2020-07-08,5,0,4,23,9,39.1,15.9,1,0,0,2.8,2.8,0.12,1.2,1.2,5,1,2,3,0,0,8,0.0,8,12,5,7,15,20,11,0,1,18.0,2,6,8,1
579,2020-07-11,5,0,5,26,8,30.8,13.6,1,0,0,4.4,4.4,0.18,0.6,0.6,16,13,5,6,5,7,11,63.6,4,8,0,8,12,28,9,0,0,20.0,5,6,7,1
580,2019-08-17,1,1,1,16,4,25.0,16.9,0,0,0,2.0,2.0,0.13,-1.0,-1.0,20,9,5,13,2,4,23,17.4,19,11,1,10,12,32,17,0,1,15.0,5,7,9,2
581,2019-08-31,0,4,0,6,1,16.7,14.7,0,0,0,0.9,0.9,0.15,-0.9,-0.9,18,8,8,7,3,6,12,50.0,6,4,0,4,8,26,15,0,0,15.0,5,7,6,0
582,2019-09-21,0,0,0,16,2,12.5,18.3,0,0,0,1.4,1.4,0.09,-1.4,-1.4,14,7,9,4,1,6,17,35.3,11,12,2,10,11,25,16,0,0,17.5,5,7,8,2
583,2019-09-28,0,2,0,8,1,12.5,17.4,0,0,0,0.6,0.6,0.07,-0.6,-0.6,21,12,11,8,2,9,15,60.0,6,12,10,2,14,35,24,2,0,15.0,5,7,1,0
584,2019-10-05,3,0,3,17,6,35.3,17.6,1,0,0,2.4,2.4,0.15,0.6,0.6,22,12,6,11,5,7,19,36.8,12,13,2,11,14,36,19,0,1,12.5,5,7,0,1
585,2019-10-26,3,2,2,7,3,42.9,20.4,2,1,1,1.2,0.4,0.06,0.8,0.6,18,10,5,12,1,11,17,64.7,6,11,2,9,17,35,9,0,1,15.0,5,7,4,1
586,2019-11-10,1,3,1,6,2,33.3,11.0,0,0,0,0.8,0.8,0.14,0.2,0.2,28,15,13,13,2,8,26,30.8,18,16,5,11,10,38,14,0,0,14.0,6,7,2,0
587,2019-11-30,1,2,1,12,5,41.7,21.0,1,0,0,0.8,0.8,0.07,0.2,0.2,11,7,7,4,0,8,16,50.0,8,7,3,4,14,25,21,1,0,15.0,5,7,3,0
588,2019-12-05,2,1,2,20,9,45.0,14.6,1,0,0,1.7,1.7,0.09,0.3,0.3,11,7,3,7,1,6,21,28.6,15,8,3,5,6,17,25,0,0,20.25,3,7,5,1
589,2019-12-16,1,1,1,15,10,66.7,19.3,0,0,0,2.3,2.3,0.16,-1.3,-1.3,16,11,5,10,1,5,15,33.3,10,5,1,4,9,25,14,0,0,19.75,0,7,10,2
590,2019-12-26,1,2,1,11,5,45.5,21.5,1,0,0,1.0,1.0,0.09,0.0,0.0,23,13,10,10,3,12,23,52.2,11,17,3,14,14,37,28,0,0,12.5,3,7,0,0
591,2020-01-01,1,1,1,16,5,31.3,16.9,1,0,0,1.3,1.3,0.08,-0.3,-0.3,20,15,5,11,4,7,18,38.9,11,21,8,13,8,28,13,1,1,12.5,2,7,1,2
592,2020-01-11,0,1,0,9,2,22.2,15.8,0,0,0,1.3,1.3,0.14,-1.3,-1.3,13,6,4,9,0,7,16,43.8,9,12,4,8,10,23,28,0,0,15.0,5,7,4,0
593,2020-02-01,3,3,2,19,6,31.6,17.7,2,0,0,1.9,1.9,0.1,0.1,0.1,19,8,9,9,1,10,22,45.5,12,7,3,4,12,31,12,0,0,15.0,5,7,9,2
594,2020-02-29,0,1,0,23,8,34.8,17.8,0,0,0,2.2,2.2,0.09,-2.2,-2.2,26,15,16,8,2,6,11,54.5,5,12,3,9,10,36,15,1,1,12.5,5,7,10,0
595,2020-06-20,2,1,2,9,5,55.6,16.2,0,0,0,1.0,1.0,0.12,1.0,1.0,22,15,14,5,3,12,20,60.0,8,12,4,8,8,30,25,1,1,15.0,5,7,5,1
596,2020-06-30,0,3,0,8,2,25.0,17.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4,13,9,6,7,0,6,14,42.9,8,12,2,10,10,23,16,0,1,20.25,1,7,2,0
597,2020-07-08,1,3,1,12,2,16.7,13.1,0,0,0,2.4,2.4,0.2,-1.4,-1.4,12,7,6,5,1,8,17,47.1,9,16,7,9,10,22,39,2,1,20.25,2,7,3,0
598,2020-07-11,0,5,0,3,0,0.0,13.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,12,7,7,5,0,6,25,24.0,19,12,6,6,17,29,18,1,1,20.0,5,7,6,0
599,2020-07-20,0,0,0,11,3,27.3,17.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8,12,7,4,7,1,3,13,23.1,10,18,7,11,10,22,21,0,1,18.0,0,7,8,2
600,2019-08-11,0,1,0,9,2,22.2,21.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,26,17,19,7,0,13,25,52.0,12,9,2,7,20,46,17,0,1,14.0,6,8,5,0
601,2019-08-25,1,0,1,8,3,37.5,15.0,0,0,0,0.8,0.8,0.1,0.2,0.2,15,10,13,2,0,5,17,29.4,12,17,7,10,11,26,56,0,0,16.5,6,8,0,1
602,2019-09-14,1,3,1,8,1,12.5,23.0,0,0,0,0.3,0.3,0.04,0.7,0.7,20,11,11,8,1,8,18,44.4,10,13,4,9,11,31,36,1,0,12.5,5,8,3,0
603,2019-09-21,0,0,0,11,4,36.4,17.9,0,0,0,0.9,0.9,0.08,-0.9,-0.9,18,11,11,6,1,6,12,50.0,6,19,6,13,11,29,23,0,1,17.5,5,8,7,2
604,2019-10-06,1,0,1,12,2,16.7,22.2,1,0,0,0.8,0.8,0.06,0.2,0.2,12,10,9,3,0,7,10,70.0,3,10,3,7,14,26,17,0,1,16.5,6,8,2,1
605,2019-10-19,0,1,0,5,0,0.0,18.1,0,0,0,0.4,0.4,0.08,-0.4,-0.4,12,7,9,3,0,4,18,22.2,14,12,5,7,6,18,32,0,0,15.0,5,8,1,0
606,2019-11-02,3,2,3,12,9,75.0,18.6,1,0,0,1.5,1.5,0.13,1.5,1.5,18,12,11,7,0,12,23,52.2,11,8,4,4,10,28,44,0,0,15.0,5,8,9,1
607,2019-11-30,2,2,2,6,3,50.0,26.2,2,0,0,0.3,0.3,0.04,1.7,1.7,18,8,14,3,1,5,15,33.3,10,11,7,4,17,35,41,0,1,12.5,5,8,6,2
608,2019-12-21,1,0,1,8,3,37.5,23.6,0,0,0,0.5,0.5,0.06,0.5,0.5,25,14,13,12,0,16,32,50.0,16,12,5,7,12,37,17,0,1,15.0,5,8,10,1
609,2019-12-26,1,4,1,7,2,28.6,18.9,0,0,0,0.8,0.8,0.12,0.2,0.2,20,13,15,4,1,9,22,40.9,13,12,4,8,10,30,22,3,0,17.5,3,8,2,0
610,2019-12-28,1,2,1,20,5,25.0,16.5,0,0,0,1.8,1.8,0.09,-0.8,-0.8,14,7,9,5,0,7,16,43.8,9,11,6,5,9,23,27,1,1,15.0,5,8,4,0
611,2020-01-18,1,0,1,7,2,28.6,17.3,0,0,0,0.6,0.6,0.08,0.4,0.4,13,7,9,3,1,4,11,36.4,7,16,9,7,11,24,42,0,1,17.5,5,8,1,1
612,2020-01-21,2,2,2,9,3,33.3,13.4,0,0,0,1.3,1.3,0.17,0.7,0.7,9,5,4,5,0,6,15,40.0,9,12,2,10,11,20,28,0,0,19.5,1,8,4,2
613,2020-02-16,0,4,0,10,2,20.0,19.5,1,0,0,0.9,0.9,0.09,-0.9,-0.9,18,8,11,7,0,11,23,47.8,12,5,2,3,10,28,20,1,0,16.5,6,8,5,0
614,2020-02-22,0,1,0,8,2,25.0,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,16,7,7,9,0,4,18,22.2,14,12,1,11,14,30,15,0,0,15.0,5,8,10,0
615,2020-07-05,2,2,2,11,4,36.4,21.5,1,0,0,1.4,1.4,0.13,0.6,0.6,22,13,16,5,1,14,17,82.4,3,9,4,5,1,23,20,1,1,14.25,6,8,9,2
616,2020-07-08,0,5,0,6,1,16.7,20.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,15,11,10,4,1,5,19,26.3,14,15,8,7,11,26,17,2,0,18.0,2,8,6,0
617,2020-07-15,1,3,1,22,6,27.3,20.7,1,0,0,1.1,1.1,0.05,-0.1,-0.1,14,8,9,5,0,4,17,23.5,13,6,2,4,7,21,11,1,1,18.0,2,8,0,0
618,2020-07-20,0,0,0,12,1,8.3,14.5,0,0,0,0.9,0.9,0.08,-0.9,-0.9,15,8,7,6,2,2,8,25.0,6,10,3,7,12,27,24,1,0,18.0,0,8,7,2
619,2020-07-26,1,3,1,3,2,66.7,21.2,0,0,0,0.1,0.1,0.04,0.9,0.9,23,15,14,8,1,17,30,56.7,13,12,3,9,8,31,24,0,1,16.0,6,8,3,0
620,2019-08-10,0,5,0,5,3,60.0,12.7,1,0,0,1.1,1.1,0.23,-1.1,-1.1,18,10,7,7,4,5,18,27.8,13,7,2,5,9,27,10,1,1,12.5,5,9,6,0
621,2019-08-17,1,1,1,8,3,37.5,19.2,0,0,0,0.8,0.8,0.1,0.2,0.2,22,15,11,11,0,10,16,62.5,6,11,3,8,15,37,13,0,0,15.0,5,9,7,2
622,2019-09-22,2,0,2,8,6,75.0,20.7,2,0,0,0.4,0.4,0.05,1.6,1.6,16,10,12,3,1,3,14,21.4,11,13,4,9,10,26,19,0,1,14.0,6,9,2,1
623,2019-10-05,1,2,1,9,4,44.4,12.0,0,0,0,1.4,1.4,0.15,-0.4,-0.4,19,11,10,9,0,5,18,27.8,13,9,2,7,9,28,14,0,1,17.5,5,9,10,0
624,2019-10-19,0,2,0,8,4,50.0,18.4,2,0,0,0.8,0.8,0.1,-0.8,-0.8,13,10,9,3,1,10,19,52.6,9,11,4,7,8,21,26,0,0,12.5,5,9,4,0
625,2019-11-02,2,3,2,16,6,37.5,14.4,0,0,0,1.8,1.8,0.12,0.2,0.2,13,8,6,5,2,8,24,33.3,16,4,0,4,5,18,12,1,1,15.0,5,9,8,0
626,2019-11-23,2,3,2,11,4,36.4,17.2,1,0,0,0.7,0.7,0.06,1.3,1.3,18,6,7,8,3,7,18,38.9,11,14,3,11,5,23,13,0,1,12.5,5,9,0,0
627,2019-11-30,1,0,1,5,4,80.0,9.4,0,0,0,0.9,0.9,0.19,0.1,0.1,26,13,17,4,5,14,41,34.1,27,12,4,8,15,41,35,1,0,15.0,5,9,1,1
628,2019-12-09,1,3,1,11,4,36.4,18.4,0,0,0,0.6,0.6,0.06,0.4,0.4,27,16,11,13,3,14,26,53.8,12,11,3,8,17,44,10,0,1,20.0,0,9,5,0
629,2019-12-26,1,2,1,10,2,20.0,16.8,0,0,0,0.9,0.9,0.09,0.1,0.1,30,15,15,10,5,16,40,40.0,24,8,1,7,20,50,24,2,0,15.0,3,9,10,0
630,2020-01-18,1,1,1,12,5,41.7,14.0,0,0,0,1.3,1.3,0.11,-0.3,-0.3,16,13,6,7,3,4,10,40.0,6,9,3,6,9,25,20,0,1,15.0,5,9,4,2
631,2020-01-29,0,2,0,7,4,57.1,16.8,0,0,0,0.7,0.7,0.1,-0.7,-0.7,17,9,10,7,0,7,17,41.2,10,12,3,9,9,26,19,0,1,19.75,2,9,3,0
632,2020-02-01,3,3,3,12,6,50.0,17.1,0,0,0,0.8,0.8,0.07,2.2,2.2,23,16,9,14,0,9,16,56.3,7,6,3,3,15,38,20,2,1,15.0,5,9,7,2
633,2020-02-19,0,2,0,3,0,0.0,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,15,7,10,5,0,6,24,25.0,18,15,8,7,14,29,37,0,0,19.5,2,9,6,0
634,2020-02-24,2,3,2,7,4,57.1,14.4,0,0,0,0.7,0.7,0.1,1.3,1.3,19,11,14,5,0,11,27,40.7,16,12,8,4,14,33,42,1,0,20.0,0,9,3,0
635,2020-03-07,0,1,0,14,6,42.9,17.8,1,0,0,1.5,1.5,0.11,-1.5,-1.5,11,9,7,4,0,5,17,29.4,12,8,4,4,15,26,21,0,0,15.0,5,9,5,0
636,2020-06-23,0,2,0,10,2,20.0,16.4,0,0,0,1.2,1.2,0.13,-1.2,-1.2,21,11,17,4,0,8,21,38.1,13,6,0,6,12,33,24,1,0,20.25,1,9,0,0
637,2020-07-01,3,2,3,10,4,40.0,13.8,0,0,0,2.2,2.2,0.22,0.8,0.8,16,4,11,4,1,8,19,42.1,11,10,2,8,15,31,33,0,1,20.25,2,9,1,1
638,2020-07-05,2,2,2,17,7,41.2,14.0,0,0,0,2.1,2.1,0.12,-0.1,-0.1,18,9,8,6,4,6,18,33.3,12,11,2,9,9,27,17,0,0,14.25,6,9,8,2
639,2020-07-22,1,1,1,11,2,18.2,20.3,0,1,1,1.5,0.7,0.07,-0.5,-0.7,20,6,14,4,2,13,22,59.1,9,12,2,10,14,34,19,0,0,18.0,2,9,2,2
640,2019-08-10,0,0,0,6,2,33.3,11.7,0,0,0,0.9,0.9,0.16,-0.9,-0.9,21,14,7,11,3,9,14,64.3,5,16,5,11,10,31,24,1,1,15.0,5,10,4,2
641,2019-08-24,2,1,2,5,3,60.0,10.7,0,0,0,1.1,1.1,0.22,0.9,0.9,25,13,15,6,4,9,16,56.3,7,15,6,9,16,41,27,0,0,15.0,5,10,2,1
642,2019-09-14,0,4,0,11,6,54.5,15.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6,15,11,4,9,2,5,14,35.7,9,4,1,3,18,33,15,1,0,15.0,5,10,0,0
643,2019-10-05,2,1,2,6,2,33.3,17.8,0,1,1,2.1,1.4,0.23,-0.1,-0.4,10,6,6,4,0,2,8,25.0,6,9,1,8,9,19,18,0,0,17.5,5,10,9,1
644,2019-10-19,0,2,0,7,2,28.6,16.3,1,0,0,0.9,0.9,0.13,-0.9,-0.9,13,7,7,4,2,6,22,27.3,16,14,3,11,22,35,28,1,1,17.5,5,10,6,0
645,2019-10-27,2,2,2,9,3,33.3,17.8,0,1,1,1.6,0.8,0.09,0.4,0.2,14,11,9,5,0,6,14,42.9,8,6,1,5,9,23,30,0,0,16.5,6,10,5,2
646,2019-11-09,0,2,0,3,1,33.3,16.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2,19,13,12,5,2,6,19,31.6,13,12,8,4,11,30,23,1,0,12.5,5,10,1,0
647,2019-11-23,1,2,1,16,6,37.5,21.3,0,0,0,1.0,1.0,0.06,0.0,0.0,14,10,8,6,0,10,13,76.9,3,7,4,3,8,22,30,0,1,15.0,5,10,3,0
648,2019-12-16,1,1,1,11,4,36.4,15.7,0,0,0,0.7,0.7,0.06,0.3,0.3,14,7,9,5,0,3,14,21.4,11,10,2,8,14,28,36,1,1,19.75,0,10,7,2
